0002, 320,592,384,656,0.8113653068158184,ceder
0002, 448,448,512,512,0.801654430794704,interdiction
0002, 112,160,176,224,0.791212469003882,danger
0002, 384,576,448,640,0.7664501775764287,interdiction
0002, 64,784,128,848,0.7635072021290755,danger
0002, 192,592,256,656,0.7586678658616527,danger
0002, 416,240,480,304,0.7243554990642647,danger
0003, 896,288,939,388,0.999997575332352,feux
0003, 944,224,987,324,0.9968752859331473,feux
0003, 864,176,907,276,0.9955470986144026,feux
0003, 640,304,683,404,0.9953956618539348,feux
0003, 736,176,800,240,0.9943439868344404,interdiction
0003, 704,432,747,532,0.9894216292012303,feux
0003, 832,272,875,372,0.9875484882322049,feux
0003, 704,272,747,372,0.9867268132700784,feux
0003, 656,448,699,548,0.9844343412518529,feux
0003, 752,272,795,372,0.9807348603475927,feux
0003, 0,272,43,372,0.9789931934323205,feux
0003, 752,384,795,484,0.9643925773086695,feux
0003, 32,0,75,100,0.9618486005411521,feux
0003, 480,384,523,484,0.9590525431640263,feux
0003, 576,384,619,484,0.9583088446678835,feux
0003, 448,96,534,296,0.9535534960469678,feux
0003, 96,384,139,484,0.9519421704838273,feux
0003, 720,112,784,176,0.9440685062276308,interdiction
0003, 768,224,832,288,0.8991280169869146,interdiction
0003, 640,208,704,272,0.8389920318636355,interdiction
0003, 672,144,736,208,0.7743061829553639,interdiction
0003, 832,400,896,464,0.7301576852957444,danger
0003, 768,80,832,144,0.7194669100472759,interdiction
0005, 208,384,272,448,0.9999999592987359,ceder
0005, 224,96,267,196,0.994461662647848,feux
0005, 208,544,251,644,0.9894847881067073,feux
0005, 240,192,283,292,0.9869707941249087,feux
0005, 352,592,395,692,0.9717571191563381,feux
0005, 64,576,236,976,0.9657909142460216,feux
0005, 288,240,331,340,0.9585815227547727,feux
0005, 64,608,107,708,0.9553650651186182,feux
0005, 96,704,139,804,0.9537603766715557,feux
0005, 192,48,256,112,0.9119423793022362,interdiction
0006, 320,224,363,324,0.9968344169828878,feux
0006, 192,192,235,292,0.9962139008741087,feux
0006, 512,576,684,976,0.9958679256243055,feux
0006, 560,640,603,740,0.995859770486783,feux
0006, 160,544,246,744,0.9952090138648664,feux
0006, 864,768,907,868,0.9940009495459505,feux
0006, 640,704,683,804,0.9921646465966869,feux
0006, 944,816,987,916,0.9893169501592376,feux
0006, 544,288,672,416,0.9892655681859034,interdiction
0006, 288,288,331,388,0.9883466009550458,feux
0006, 464,640,507,740,0.9882093177081939,feux
0006, 320,768,406,968,0.9869557728646493,feux
0006, 816,864,859,964,0.9857923951863363,feux
0006, 336,368,379,468,0.9821052844128976,feux
0006, 512,640,555,740,0.9817329582546193,feux
0006, 672,400,715,500,0.981336474558806,feux
0006, 240,192,283,292,0.9804168974817689,feux
0006, 16,144,59,244,0.9799351150702754,feux
0006, 192,304,235,404,0.9793704869902373,feux
0006, 416,320,544,448,0.9792414035526126,stop
0006, 768,784,811,884,0.9791511699213149,feux
0006, 896,896,939,996,0.9782268928334307,feux
0006, 416,704,502,904,0.9739983039583363,feux
0006, 560,784,603,884,0.9730334535235581,feux
0006, 144,864,187,964,0.9721100544852974,feux
0006, 544,896,587,996,0.9719607840647925,feux
0006, 464,864,507,964,0.9714568310583982,feux
0006, 624,800,667,900,0.9702193462709434,feux
0006, 816,768,859,868,0.969735233755047,feux
0006, 688,720,731,820,0.9695679177557575,feux
0006, 128,16,171,116,0.9674682151519,feux
0006, 192,256,364,656,0.9672523248778698,feux
0006, 272,64,315,164,0.9646429640159502,feux
0006, 368,48,411,148,0.9644621073274628,feux
0006, 480,256,544,320,0.9630882365277948,stop
0006, 720,800,763,900,0.961766041638573,feux
0006, 240,528,283,628,0.9610012334567605,feux
0006, 768,880,811,980,0.9584820494726444,feux
0006, 688,512,731,612,0.9574672422008486,feux
0006, 912,768,955,868,0.9569298373521888,feux
0006, 224,816,267,916,0.9568098644298138,feux
0006, 176,448,219,548,0.9564850013478041,feux
0006, 208,896,251,996,0.9557509912134738,feux
0006, 592,688,635,788,0.9531215125177441,feux
0006, 672,288,736,352,0.9434461202108393,ceder
0006, 384,512,512,640,0.9314950300828061,ceder
0006, 80,224,144,288,0.9171521165960967,danger
0006, 512,480,640,608,0.8703652323127531,stop
0006, 480,128,608,256,0.8483233560305861,danger
0006, 608,208,672,272,0.8239323649649268,ceder
0006, 752,352,816,416,0.7411429363142741,ceder
0006, 80,880,144,944,0.7060343879414589,danger
0006, 448,0,576,128,0.7003830094684137,danger
0007, 944,48,987,148,0.989702377736569,feux
0007, 880,80,923,180,0.9832822576291514,feux
0007, 784,64,827,164,0.9808441896348247,feux
0007, 352,320,480,448,0.9767378504001257,danger
0007, 352,48,395,148,0.9649771756634767,feux
0007, 64,256,150,456,0.964503312169908,feux
0007, 272,32,315,132,0.9643471936451375,feux
0007, 0,336,43,436,0.9626821725769463,feux
0007, 672,80,736,144,0.9566545680779416,interdiction
0007, 656,144,720,208,0.9288703715022045,interdiction
0008, 512,96,598,296,0.9999996693040986,feux
0008, 128,208,171,308,0.9999923777281893,feux
0008, 480,416,608,544,0.9999903542653253,ceder
0008, 448,160,534,360,0.9941204803316167,feux
0008, 576,0,748,400,0.9907346484010662,feux
0008, 736,416,779,516,0.9864597712177469,feux
0008, 624,512,667,612,0.9839014501534851,feux
0008, 352,256,438,456,0.982413469433318,feux
0008, 896,192,939,292,0.9813607549913015,feux
0008, 560,256,603,356,0.9804037788896713,feux
0008, 128,288,214,488,0.9793517037817604,feux
0008, 624,624,667,724,0.9705919789362621,feux
0008, 208,416,251,516,0.9679520839798226,feux
0008, 16,240,59,340,0.9671556179393027,feux
0008, 720,576,763,676,0.9660941885414113,feux
0008, 560,576,603,676,0.962611404057674,feux
0008, 48,496,91,596,0.9582899995825945,feux
0008, 16,672,59,772,0.9567706498759545,feux
0008, 128,736,171,836,0.9554535768677952,feux
0008, 48,768,91,868,0.9546374886299149,feux
0008, 96,416,139,516,0.953035177542911,feux
0008, 256,224,342,424,0.9518599310890362,feux
0008, 480,528,544,592,0.8788928086370441,danger
0009, 464,320,507,420,0.9931839151356427,feux
0009, 928,416,971,516,0.9831152530064302,feux
0009, 912,304,955,404,0.9803960605845878,feux
0009, 416,864,459,964,0.975347360269448,feux
0009, 336,688,379,788,0.960297213757164,feux
0009, 512,448,684,848,0.9601899759731429,feux
0009, 800,768,843,868,0.9584799100568889,feux
0009, 16,576,59,676,0.9560531466373482,feux
0009, 672,672,715,772,0.9559228547124629,feux
0009, 896,192,939,292,0.9555856795006181,feux
0009, 720,752,763,852,0.9545577654355129,feux
0009, 480,672,523,772,0.9540001058136364,feux
0009, 944,512,987,612,0.9502282123224018,feux
0009, 256,320,384,448,0.8850366258332184,ceder
0009, 64,272,128,336,0.8306940666515729,danger
0009, 544,352,672,480,0.763965279695568,obligation
0009, 656,448,720,512,0.7274521515480171,danger
0010, 656,272,699,372,0.9970348287767742,feux
0010, 240,256,283,356,0.9969302520105728,feux
0010, 32,32,75,132,0.9964697750671827,feux
0010, 752,240,795,340,0.9956778369460717,feux
0010, 432,368,475,468,0.9867569285634732,feux
0010, 944,176,987,276,0.9837489375008316,feux
0010, 192,288,235,388,0.9836144689132282,feux
0010, 144,288,187,388,0.9784755988676981,feux
0010, 208,208,251,308,0.9776847421723012,feux
0010, 64,0,150,200,0.977397958089893,feux
0010, 320,288,363,388,0.9711908182177424,feux
0010, 704,256,747,356,0.9676904174362483,feux
0010, 32,304,75,404,0.9669107495560291,feux
0010, 880,144,923,244,0.9602494443705067,feux
0010, 800,288,843,388,0.9595672126420954,feux
0010, 608,336,651,436,0.9573017575528969,feux
0010, 912,240,955,340,0.9572824157012515,feux
0010, 96,288,139,388,0.9537982361683458,feux
0010, 784,192,827,292,0.9523457608434734,feux
0010, 240,416,304,480,0.9147462950302707,danger
0010, 864,384,928,448,0.8732326281129958,interdiction
0010, 784,448,848,512,0.7755806884258974,danger
0011, 320,96,448,224,0.9999906563905339,danger
0011, 176,112,219,212,0.9901112997184434,feux
0011, 368,208,411,308,0.9871238051464959,feux
0011, 432,288,475,388,0.9825021562587299,feux
0011, 304,288,347,388,0.9809376447845172,feux
0011, 464,320,528,384,0.9702301753129774,danger
0011, 736,160,779,260,0.9699571892607101,feux
0011, 384,304,427,404,0.9698376707660217,feux
0011, 112,192,155,292,0.9682740038929321,feux
0011, 0,704,43,804,0.9661595907453882,feux
0011, 432,176,496,240,0.9600059741809089,ceder
0011, 320,192,576,448,0.9581736977691792,danger
0011, 368,400,411,500,0.9563720478952363,feux
0011, 896,128,939,228,0.9550100604988717,feux
0011, 368,672,411,772,0.9542580363992809,feux
0011, 192,208,235,308,0.9505754521192806,feux
0011, 416,240,480,304,0.8001320817486985,danger
0011, 240,240,304,304,0.7906592700144531,ceder
0011, 224,336,288,400,0.7439735866582173,danger
0011, 688,128,752,192,0.740992695141028,interdiction
0011, 272,176,336,240,0.7271234857912721,ceder
0012, 384,192,640,448,0.9999998827209784,ceder
0012, 688,496,731,596,0.9999847401348256,feux
0012, 384,272,448,336,0.9999821989014537,interdiction
0012, 656,640,699,740,0.99628372825982,feux
0012, 512,336,576,400,0.9958609140730503,stop
0012, 416,32,502,232,0.9951052794192212,feux
0012, 416,320,480,384,0.9893686147235486,interdiction
0012, 544,576,587,676,0.9889244035593332,feux
0012, 336,336,379,436,0.9876152376510824,feux
0012, 480,576,523,676,0.9871938578592689,feux
0012, 336,208,400,272,0.986123968086506,interdiction
0012, 640,256,812,656,0.984619558230976,feux
0012, 256,256,342,456,0.9815215244123756,feux
0012, 560,208,624,272,0.9792002926614111,ceder
0012, 592,560,635,660,0.9744594024760466,feux
0012, 512,32,598,232,0.974131680580582,feux
0012, 432,560,475,660,0.9705793955329803,feux
0012, 192,192,278,392,0.9704570819140451,feux
0012, 704,400,747,500,0.9699542825873408,feux
0012, 480,384,566,584,0.9680354254537286,feux
0012, 144,320,208,384,0.9671319817745095,danger
0012, 848,624,891,724,0.9638382763846938,feux
0012, 640,480,683,580,0.9542039999760157,feux
0012, 608,160,736,288,0.9390622819551656,ceder
0012, 400,208,464,272,0.926561816978768,interdiction
0012, 432,384,496,448,0.8957114012302911,ceder
0012, 320,272,384,336,0.8759953472637756,danger
0012, 432,448,496,512,0.8713217535066538,danger
0012, 544,288,608,352,0.8302896416208247,stop
0012, 608,272,672,336,0.829135515982207,danger
0012, 560,384,624,448,0.7955622403454187,danger
0012, 480,192,544,256,0.7889117030195038,interdiction
0012, 192,672,256,736,0.7634054878997827,danger
0013, 32,0,118,200,0.9938771086698597,feux
0013, 320,288,448,416,0.9884900684279458,obligation
0013, 144,32,187,132,0.9861871681492155,feux
0013, 736,32,822,232,0.9839233765497645,feux
0013, 208,64,251,164,0.9829413788104413,feux
0013, 608,32,651,132,0.9753236312484436,feux
0013, 624,464,667,564,0.9644304494399908,feux
0013, 384,464,427,564,0.9600655770732258,feux
0013, 160,560,203,660,0.9597294026227099,feux
0013, 368,80,411,180,0.9582832455709833,feux
0013, 96,96,182,296,0.955662292311509,feux
0013, 416,128,459,228,0.9546702043670978,feux
0013, 784,448,827,548,0.9503921258951259,feux
0014, 272,608,315,708,0.999987292119662,feux
0014, 64,256,107,356,0.9999829361977973,feux
0014, 64,672,128,736,0.9968490786654594,interdiction
0014, 0,736,64,800,0.9959425856887928,interdiction
0014, 336,656,400,720,0.9943877357745176,interdiction
0014, 128,640,171,740,0.9938947119612482,feux
0014, 0,608,43,708,0.9929339853767931,feux
0014, 96,592,139,692,0.9926561292772189,feux
0014, 512,592,555,692,0.9924581167979951,feux
0014, 32,560,75,660,0.9901783199238469,feux
0014, 192,656,235,756,0.9897984244867633,feux
0014, 192,64,364,464,0.9896613192567679,feux
0014, 96,720,160,784,0.9863370109163695,interdiction
0014, 96,304,139,404,0.9848287032678216,feux
0014, 0,64,172,464,0.9838409108349335,feux
0014, 480,544,523,644,0.982426453825844,feux
0014, 240,656,283,756,0.9760089588482223,feux
0014, 208,736,272,800,0.9756307750293048,interdiction
0014, 352,560,395,660,0.975608580046078,feux
0014, 256,272,299,372,0.9725153429741246,feux
0014, 256,0,299,100,0.9681624431094914,feux
0014, 16,96,59,196,0.9657928742285544,feux
0014, 384,192,556,592,0.9608780028416104,feux
0014, 0,240,43,340,0.9582614429753399,feux
0014, 272,144,315,244,0.9563933021207144,feux
0014, 640,544,726,744,0.9506087714483371,feux
0014, 672,288,736,352,0.939973028818939,ceder
0014, 672,224,736,288,0.9391883757812702,danger
0014, 640,160,704,224,0.9122714036243866,danger
0014, 288,688,352,752,0.8733522041379473,interdiction
0014, 304,352,368,416,0.8656635247300254,danger
0014, 0,928,64,992,0.8576888058641978,stop
0014, 208,352,272,416,0.8572244244381265,danger
0014, 128,768,192,832,0.8552779511271902,interdiction
0014, 576,16,640,80,0.8407252159345882,danger
0014, 608,304,672,368,0.8239369303426254,danger
0014, 192,128,256,192,0.8041096029003741,obligation
0014, 416,656,480,720,0.7902022951320581,interdiction
0014, 368,704,432,768,0.7764391251123955,interdiction
0014, 400,80,464,144,0.7756902114409436,danger
0014, 576,608,640,672,0.7743036241516058,interdiction
0014, 368,176,432,240,0.7234708150944555,danger
0015, 32,704,75,804,0.9956886518077713,feux
0015, 288,128,374,328,0.9913224645516233,feux
0015, 368,800,411,900,0.9896222406386836,feux
0015, 288,400,331,500,0.9868768104568331,feux
0015, 176,672,219,772,0.9865713748727709,feux
0015, 80,688,123,788,0.9848528940184141,feux
0015, 272,688,315,788,0.9831871944847,feux
0015, 128,112,171,212,0.9820644497899464,feux
0015, 368,704,411,804,0.9804677536607429,feux
0015, 128,688,171,788,0.9773490148751655,feux
0015, 0,576,172,976,0.9773328763125814,feux
0015, 272,80,336,144,0.9769404071257729,interdiction
0015, 176,896,219,996,0.9768395436901437,feux
0015, 224,80,267,180,0.9759652040556618,feux
0015, 64,848,107,948,0.9752164740270653,feux
0015, 416,768,459,868,0.9710326143925877,feux
0015, 240,224,283,324,0.968814507735344,feux
0015, 160,192,203,292,0.9627183046675672,feux
0015, 768,560,811,660,0.9594898465630792,feux
0015, 192,800,235,900,0.9593044656056833,feux
0015, 352,880,395,980,0.9574140903375187,feux
0015, 0,160,43,260,0.9567656878455965,feux
0015, 384,576,556,976,0.9566867762038502,feux
0015, 144,816,187,916,0.9547295058628978,feux
0015, 752,800,795,900,0.9524341945892995,feux
0015, 304,640,347,740,0.9512469108190694,feux
0015, 272,304,336,368,0.8678578641159902,ceder
0015, 224,32,288,96,0.8062766185753139,ceder
0015, 16,640,80,704,0.7565890360072905,danger
0016, 176,704,240,768,0.9999942014684196,interdiction
0016, 192,768,256,832,0.9999841529272763,interdiction
0016, 576,96,662,296,0.9953912476778982,feux
0016, 480,128,544,192,0.9946103188598812,interdiction
0016, 80,480,123,580,0.9945965219614702,feux
0016, 48,720,112,784,0.9939998748597324,interdiction
0016, 448,384,491,484,0.9926543554428261,feux
0016, 480,192,566,392,0.991841128911721,feux
0016, 112,720,176,784,0.9905768086826353,interdiction
0016, 304,320,347,420,0.9884420876155469,feux
0016, 240,688,304,752,0.9882931800191658,interdiction
0016, 384,192,470,392,0.9879617900552237,feux
0016, 512,32,555,132,0.9866961708947836,feux
0016, 624,384,667,484,0.9846754954986887,feux
0016, 496,352,539,452,0.982293771627979,feux
0016, 368,352,411,452,0.9808566637467381,feux
0016, 560,32,603,132,0.9774240415780576,feux
0016, 272,32,315,132,0.9750167173431615,feux
0016, 112,416,155,516,0.9742835416435298,feux
0016, 112,320,155,420,0.9740404692523029,feux
0016, 320,32,363,132,0.974021393623791,feux
0016, 16,672,80,736,0.9706204483204189,interdiction
0016, 144,368,187,468,0.9659655720105371,feux
0016, 672,48,715,148,0.9648323027937192,feux
0016, 0,448,172,848,0.964725600187848,feux
0016, 96,784,139,884,0.9632594445422782,feux
0016, 16,736,59,836,0.9609449372559673,feux
0016, 112,16,155,116,0.9550563752864555,feux
0016, 256,544,384,672,0.9528203128812796,interdiction
0016, 16,416,59,516,0.9502329257512153,feux
0016, 192,128,256,192,0.9461373649642646,stop
0016, 416,576,480,640,0.9138915536216639,interdiction
0016, 208,272,272,336,0.88339363819376,ceder
0016, 192,592,256,656,0.8769374013472705,interdiction
0016, 144,800,208,864,0.8671318016301436,interdiction
0016, 144,656,208,720,0.864133668035322,interdiction
0016, 304,464,368,528,0.8635860843621427,interdiction
0016, 416,160,480,224,0.8135587079782526,interdiction
0016, 352,176,416,240,0.8103586881957388,interdiction
0016, 480,448,608,576,0.8022625740248572,interdiction
0016, 128,176,192,240,0.7999719983500645,interdiction
0016, 480,672,544,736,0.7865944423999417,stop
0016, 112,592,176,656,0.7823684377259602,interdiction
0016, 80,672,144,736,0.7774986620460577,interdiction
0016, 512,576,640,704,0.7526491550024268,interdiction
0016, 544,304,608,368,0.7473584376935938,danger
0016, 224,512,288,576,0.7347850187725389,interdiction
0016, 624,560,688,624,0.7156703143744241,interdiction
0016, 48,592,112,656,0.7136670787408325,interdiction
0016, 272,736,336,800,0.7052759402709646,interdiction
0016, 400,464,464,528,0.7035610199672847,interdiction
0017, 80,640,123,740,0.9999878227705019,feux
0017, 336,320,379,420,0.996843552398403,feux
0017, 464,384,507,484,0.9961468851557743,feux
0017, 288,640,331,740,0.9946197433366416,feux
0017, 624,416,667,516,0.9944376746210244,feux
0017, 0,672,86,872,0.994300490354357,feux
0017, 416,640,459,740,0.993738215812506,feux
0017, 128,672,171,772,0.9930753010731308,feux
0017, 32,576,75,676,0.9922967992817501,feux
0017, 160,624,203,724,0.9918339405292236,feux
0017, 352,656,395,756,0.9913591345859004,feux
0017, 352,128,438,328,0.9887380702895083,feux
0017, 240,672,283,772,0.9873352422978064,feux
0017, 496,464,560,528,0.9835559787719202,interdiction
0017, 112,592,155,692,0.9831398829284924,feux
0017, 0,0,344,800,0.9767346949111009,feux
0017, 80,352,123,452,0.9764208405443058,feux
0017, 320,0,363,100,0.9762919856063104,feux
0017, 192,448,235,548,0.9727233910948718,feux
0017, 384,720,448,784,0.9709111589628316,interdiction
0017, 192,720,235,820,0.9697629663085056,feux
0017, 448,864,491,964,0.9606677904376164,feux
0017, 256,432,299,532,0.9600082955069195,feux
0017, 384,320,470,520,0.9595118462443504,feux
0017, 560,400,603,500,0.9591922594248806,feux
0017, 448,128,620,528,0.9586481016594226,feux
0017, 32,288,75,388,0.9530821792895867,feux
0017, 512,928,576,992,0.8671846138410204,interdiction
0018, 640,512,683,612,0.9999983054908477,feux
0018, 224,144,267,244,0.9999956767085381,feux
0018, 128,544,171,644,0.9999948894645021,feux
0018, 224,704,310,904,0.9999939947294236,feux
0018, 640,752,683,852,0.9999879755789325,feux
0018, 192,528,235,628,0.9999878433883198,feux
0018, 80,544,123,644,0.9999868913214551,feux
0018, 576,512,619,612,0.9999857554859185,feux
0018, 288,528,331,628,0.9999842437406898,feux
0018, 288,96,331,196,0.997407748729407,feux
0018, 464,512,507,612,0.9973325835302238,feux
0018, 352,32,438,232,0.9973292612297716,feux
0018, 416,704,459,804,0.9967738116117548,feux
0018, 528,688,571,788,0.995509883341622,feux
0018, 432,416,475,516,0.9947945174671822,feux
0018, 656,224,699,324,0.9947074334727227,feux
0018, 608,224,651,324,0.9946993432004045,feux
0018, 304,704,347,804,0.9944857081773093,feux
0018, 32,800,75,900,0.9943549384690268,feux
0018, 368,192,411,292,0.9937174042037834,feux
0018, 128,704,214,904,0.9935482123723549,feux
0018, 448,512,620,912,0.9935093756606463,feux
0018, 304,192,347,292,0.9933749418973824,feux
0018, 0,544,43,644,0.9924903618899547,feux
0018, 16,720,59,820,0.9915836267701245,feux
0018, 592,688,635,788,0.9911798264199488,feux
0018, 352,528,395,628,0.9909960900114624,feux
0018, 80,720,123,820,0.9905803778479026,feux
0018, 256,288,342,488,0.9903197511918289,feux
0018, 560,272,603,372,0.9899872802652213,feux
0018, 400,512,443,612,0.9899801104033383,feux
0018, 368,704,411,804,0.989820824405032,feux
0018, 464,768,507,868,0.9896238235231699,feux
0018, 96,192,139,292,0.9873791958805317,feux
0018, 416,160,502,360,0.9867521369563201,feux
0018, 0,64,172,464,0.9854546320945816,feux
0018, 256,48,299,148,0.9852776206169592,feux
0018, 384,848,427,948,0.9844720246943032,feux
0018, 240,528,283,628,0.9841135279648036,feux
0018, 496,624,539,724,0.984084351017426,feux
0018, 656,832,699,932,0.9833189500746029,feux
0018, 592,832,635,932,0.9813023559808896,feux
0018, 576,64,662,264,0.9810292588780825,feux
0018, 208,864,251,964,0.9785958173962462,feux
0018, 464,672,507,772,0.9785143294152249,feux
0018, 0,880,43,980,0.975935269540211,feux
0018, 144,864,187,964,0.9731028633224814,feux
0018, 96,864,139,964,0.9723322366020458,feux
0018, 336,640,379,740,0.97100378515088,feux
0018, 544,832,587,932,0.9673581934661409,feux
0018, 528,512,571,612,0.9673473662007485,feux
0018, 480,848,523,948,0.9672334480815158,feux
0018, 176,160,219,260,0.9662397358986737,feux
0018, 432,848,475,948,0.9646978294676959,feux
0018, 288,624,331,724,0.9607569186206282,feux
0018, 608,464,651,564,0.9591958751654832,feux
0018, 320,848,363,948,0.9587332103261328,feux
0018, 0,448,172,848,0.9548066756153273,feux
0018, 560,32,603,132,0.9526082633931556,feux
0018, 336,768,379,868,0.9518675337553207,feux
0019, 304,304,368,368,0.9999942764312454,interdiction
0019, 544,128,587,228,0.9999939241561699,feux
0019, 272,176,315,276,0.9950242521474058,feux
0019, 80,32,123,132,0.992588402557555,feux
0019, 96,416,160,480,0.9918377314228465,danger
0019, 0,256,512,768,0.9907714883248703,interdiction
0019, 208,48,251,148,0.9895953117246428,feux
0019, 496,144,539,244,0.9861016301837194,feux
0019, 384,32,470,232,0.9824540123220267,feux
0019, 160,304,224,368,0.9752562397103552,interdiction
0019, 368,832,411,932,0.9736350346595358,feux
0019, 352,160,395,260,0.9734964875558567,feux
0019, 32,400,96,464,0.9733856697344361,danger
0019, 176,192,219,292,0.9690914279982007,feux
0019, 256,736,299,836,0.9637969259092944,feux
0019, 16,224,59,324,0.9606850308373499,feux
0019, 320,736,363,836,0.9598715309495243,feux
0019, 144,16,187,116,0.9594351356070874,feux
0019, 240,304,304,368,0.9593882968928061,interdiction
0019, 32,0,75,100,0.9556735507120555,feux
0019, 16,128,59,228,0.9520593692076562,feux
0019, 576,32,619,132,0.9509971996901695,feux
0019, 64,736,150,936,0.9507031405908971,feux
0019, 64,592,128,656,0.9449452366214937,danger
0019, 0,608,64,672,0.9349320759401466,danger
0019, 304,544,368,608,0.9280633310415813,ceder
0019, 352,368,416,432,0.9220528468341755,interdiction
0019, 368,304,432,368,0.9200081367517425,danger
0019, 192,704,256,768,0.9162090689335295,interdiction
0019, 384,544,512,672,0.9007740288256024,danger
0019, 64,464,128,528,0.900452677555798,danger
0019, 96,336,160,400,0.8746313879892423,interdiction
0019, 192,512,256,576,0.8715289716526633,danger
0019, 384,496,448,560,0.8711379705052494,interdiction
0019, 48,656,112,720,0.866037736591718,ceder
0019, 128,656,192,720,0.855904269639331,interdiction
0019, 272,672,336,736,0.8486099985944441,interdiction
0019, 32,512,96,576,0.8191392876314431,stop
0019, 336,592,400,656,0.752059085288176,interdiction
0019, 224,640,288,704,0.7512818479735757,stop
0019, 224,560,288,624,0.7491670794125117,danger
0019, 384,432,448,496,0.7484358663726955,interdiction
0019, 48,928,112,992,0.7322882751100718,danger
0020, 96,320,182,520,0.9999852265182592,feux
0020, 544,544,630,744,0.9999813119463661,feux
0020, 448,448,491,548,0.9972490209572217,feux
0020, 224,384,352,512,0.9965523691473789,ceder
0020, 608,96,694,296,0.9964723764734605,feux
0020, 384,256,556,656,0.996072024325255,feux
0020, 144,576,187,676,0.9960422338040331,feux
0020, 16,560,59,660,0.9951758926103468,feux
0020, 448,240,491,340,0.9947340851450874,feux
0020, 448,608,491,708,0.9946846130202728,feux
0020, 368,240,411,340,0.9946649383388062,feux
0020, 368,560,411,660,0.9936401725669439,feux
